LEA,District,In-District FTE Pupils,Out-of-District FTE Pupils,Total FTE Pupils,Administration,Instructional Leadership,Teachers,Other Teaching Services,Professional Development,"Instructional Materials, Equipment and Technology","Guidance, Counseling and Testing",Pupil Services,Operations and Maintenance,"Insurance, Retirement Programs and Other","Total
In-District Expenditures",Instructional Services,Total Expenditures,year
0675,Hamilton-Wenham,1752.7,55.1,1807.8,626.0834484,1381.856051,7060.323638,1676.61549,135.1484053,669.7963428,660.0068523,1608.587204,1590.189023,2407.279905,17815.88636,11583.74678,19437.61132,2019-20
0680,Hampden-Wilbraham,3045,74.4,3119.4,421.8180624,982.4246305,5792.321839,1343.568801,168.5730706,311.0453202,595.5330049,1786.826601,1342.508703,2591.305747,15335.92578,9193.466667,15889.86376,2019-20
0683,Hampshire,719,105.1,824.1,512.5201669,945.1668985,7355.453408,1118.894298,37.65229485,802.5312935,756.5340751,2147.012517,1110.37274,3668.546592,18454.68428,11016.23227,18393.4207,2019-20
0685,Hawlemont,151,26.9,177.9,622.5002649,1249.038808,5963.430927,2319.325828,57.20880795,340.347351,388.8599338,1644.90947,1337.791523,2720.789007,16644.20192,10318.21166,14956.00866,2019-20
0690,King Philip,2021.4,90.8,2112.2,505.2023004,1086.123251,4938.355412,789.2091719,56.1746166,430.3876521,628.579257,1631.691184,1686.977303,2769.657396,14522.35754,7928.829361,16959.88324,2019-20
0695,Lincoln-Sudbury,1493.6,65.7,1559.3,470.0929901,1446.538906,8813.152973,854.970541,159.4952062,394.5160886,1221.799404,2534.464529,1579.95231,2950.21886,20425.20181,12890.47312,22756.97533,2019-20
0698,Manchester Essex,1385.1,33.2,1418.3,702.6212042,1168.695401,7778.853512,1288.374125,77.39465021,391.3457512,670.1841022,1613.437802,1327.181951,3247.72002,18265.80852,11374.84754,18837.36954,2019-20
0700,Marthas Vineyard,618.1,40.5,658.6,693.2664617,2594.631937,12457.26258,1293.907135,358.4177318,1934.863291,1376.029769,2937.568355,3499.068112,6592.819932,33737.8353,20015.11244,34178.81415,2019-20
0705,Masconomet,1758.5,54.1,1812.6,723.6066136,1145.14157,7375.49673,983.7631447,100.5164743,436.5013136,752.4806142,2139.713637,1510.280722,3184.609474,18352.11029,10793.89985,19743.0767,2019-20
0710,Mendon-Upton,2288.6,105.8,2394.4,412.0283143,805.6147863,5767.519444,1411.672201,79.91785371,320.6004501,395.9975487,2094.122608,1536.967141,2728.005331,15552.44568,8781.322284,16782.20063,2019-20
0712,Monomoy,1888.8,269.6,2158.4,750.146744,888.3264877,7067.074434,1917.032942,327.4643371,356.9865735,506.733921,1708.898862,1639.504776,3946.278187,19108.44726,11063.61869,18340.29299,2019-20
0715,Mount Greylock,1187,64.1,1251.1,486.733075,720.0301629,6506.313799,1923.839537,19.27423757,332.0387195,511.6522578,1852.493033,1486.933471,3298.376849,17137.68514,10013.14871,17323.40894,2019-20
0717,Mohawk Trail,899.4,206,1105.4,730.9984434,1300.723816,6604.560818,2683.208806,124.9655326,313.8959306,541.3998221,2825.122304,1622.526129,4348.231043,21095.63264,11568.75473,19809.60829,2019-20
0720,Narragansett,1421.7,181.8,1603.5,403.3610888,772.7677077,4706.017556,1442.851256,169.5452697,223.5995991,470.1965675,1501.667518,1177.506914,2523.912218,13391.42569,7784.977956,13447.7586,2019-20
0725,Nashoba,3229.4,136.7,3366.1,432.6581718,801.2812008,6718.049176,1499.5031,110.8377222,396.2410417,828.4859726,2050.717647,1535.49447,2717.149186,17090.41769,10354.39821,17362.61718,2019-20
0728,New Salem-Wendell,151.2,10,161.2,1053.915344,1289.920635,5579.424603,4062.87037,184.1468254,322.3478836,494.9603175,1597.76455,1415.145503,3986.124339,19986.62037,11933.67063,19363.88337,2019-20
0730,Northboro-Southboro,1423.9,36.3,1460.2,428.4996559,877.6554323,7256.574198,1297.164127,99.53102044,308.5846478,756.2209425,2215.911785,1284.404804,2748.222488,17272.7691,10595.73037,17706.45386,2019-20
0735,North Middlesex,3057.9,225.1,3283,383.7837568,719.7171458,5859.986128,1475.392472,76.31458517,265.38929,422.0946761,1578.531679,1513.022721,2897.828634,15192.06109,8818.894297,16477.25677,2019-20
0740,Old Rochester,1208.8,12,1220.8,475.1387823,1004.985796,6352.080841,1152.446608,34.78094805,352.8689196,734.9974272,1940.340809,1411.765139,3294.307421,16753.71269,9632.160539,16662.28449,2019-20
0745,Pentucket,2404.6,108.5,2513.1,560.5697413,899.3744614,6304.059719,1434.434417,56.03509939,251.5316477,411.1652666,1540.474091,1272.70939,2667.811278,15398.16511,9356.600611,16407.39637,2019-20
0750,Pioneer Valley,738,99.3,837.3,1041.619837,1002.037683,5532.777615,2002.522818,65.00062331,361.9714634,712.0371003,2369.469973,1448.548306,4588.261111,19124.24653,9676.347304,18777.08781,2019-20
0753,Quabbin,2118.8,189.2,2308,507.7222012,961.2655088,4897.243624,1509.453927,299.3457712,727.4828063,697.663182,2168.063206,1779.24765,2715.976784,16263.46466,9092.454819,16844.12841,2019-20
0755,Ralph C Mahar,763.5,102.2,865.7,562.9718402,1037.971185,5371.607073,1759.18926,196.7963327,340.3130321,666.5239031,2209.62017,1460.395547,2840.804191,16446.19253,9372.400786,17144.88962,2019-20
0760,Silver Lake,1755.1,79.4,1834.5,685.6443052,1174.650248,6782.758059,1286.174218,156.0482935,971.656464,667.3046607,1241.691305,1797.938231,2511.936391,17275.80218,11038.59194,17046.93126,2019-20
0763,Somerset Berkley,1012.7,55,1067.7,373.3674632,1687.406497,5781.121122,656.0131036,54.58631381,597.1659129,302.4676903,1894.489849,1252.903328,2351.844505,14951.36578,9078.76064,16149.04865,2019-20
0765,Southern Berkshire,677.8,116.5,794.3,1068.573399,1623.068442,7984.407333,1986.126394,292.6395102,600.021319,721.067542,3512.11319,1852.734258,5530.65956,25171.41095,13207.33054,22817.94457,2019-20
0766,Southwick-Tolland-Granville,1518.2,102.1,1620.3,522.5883019,939.8619154,5965.858332,1103.58763,368.5191806,322.1524503,655.1942234,1688.447293,1143.962633,2046.608418,14756.78038,9355.173732,15174.11342,2019-20
0767,Spencer-E Brookfield,1407.7,287.8,1695.5,774.8845635,1021.011579,5326.057399,1498.990552,111.1898842,323.9021098,461.5770406,1949.928252,1424.287135,2907.124387,15798.9529,8742.728564,16268.62518,2019-20
0770,Tantasqua,1782.4,40.1,1822.5,452.4203321,704.3413375,6246.002581,866.1843582,74.88442549,346.3509874,673.3258528,1630.699618,1653.410009,2013.22206,14660.84156,8911.089542,14508.74787,2019-20
0773,Triton,2368.8,177.5,2546.3,733.9112631,796.5058257,6642.142013,1688.157295,240.6239446,430.1409997,480.6480074,2016.296015,1456.659912,3222.584009,17707.66928,10278.21809,18218.32188,2019-20
0774,Up-Island,411.6,68.2,479.8,634.6137026,1842.536443,10997.7794,2505.369291,132.1963071,785.3134111,758.0782313,2120.988824,2586.960641,5755.301263,28119.13751,17021.27308,27134.70795,2019-20
0775,Wachusett,7108.6,233.3,7341.9,305.0681358,751.6873618,5077.622886,1410.140426,172.1579495,173.6053527,299.512807,1452.766238,1007.165305,2291.891088,12941.61755,7884.726783,13754.60082,2019-20
0778,Quaboag,1310,96.2,1406.2,511.7451679,943.6029542,5242.877756,1224.153275,269.6798779,249.6832824,479.0117099,2033.153435,1012.241985,2419.732824,14385.88227,8409.008855,14469.55785,2019-20
0780,Whitman-Hanson,3804.3,134.9,3939.2,377.4519412,804.2251899,5408.987527,805.8624083,33.87259154,776.8901532,358.7554084,1390.850185,1165.516763,2280.736364,13403.14853,8188.593279,14090.66086,2019-20
0801,Assabet Valley Regional Vocational Technical,1129.2,less than 6,1130.2,840.8156217,1685.323238,7621.027276,1379.671449,193.29791,1055.221396,1058.81509,2483.851399,1544.810485,2797.689515,20660.52338,12993.35636,20674.89559,2019-20
0805,Blackstone Valley Regional Vocational Technical,1240.1,0,1240.1,1033.707991,1695.241537,6575.732602,738.8477623,200.0215708,1376.147101,730.3712846,2792.227957,1600.237634,3362.113394,20104.64883,11316.36186,20104.64883,2019-20
0806,Blue Hills Regional Vocational Technical,859.5,0,859.5,1124.499127,1373.022688,8783.525305,449.8743455,82.48283886,1668.015276,784.7225131,2655.172775,2795.989529,4734.450262,24451.75466,13141.64297,24451.75466,2019-20
0810,Bristol-Plymouth Regional Vocational Technical,1289.6,14.7,1304.3,691.2275124,996.9719293,7294.380428,678.101737,136.6098015,1039.013648,628.1009615,2250.633801,1683.076124,4046.840105,19444.95605,10773.1785,19283.47874,2019-20
0815,Cape Cod Regional Vocational Technical,569.4,less than 6,573.4,1363.526519,2016.352301,9107.725887,1293.080119,547.3588514,1409.70634,1049.910432,2695.228311,2695.156305,6090.528995,28268.57406,15424.13393,28110.26172,2019-20
0817,Essex North Shore,1397.4,6.8,1404.2,837.0500859,1404.302326,7080.940883,640.8960498,155.1287319,1446.188071,924.9362674,2288.187892,2439.002705,2319.968334,19536.60135,11652.39233,19743.62606,2019-20
0818,Franklin County Regional Vocational Technical,474.4,less than 6,476.7,1348.330523,1717.278668,8421.150927,1013.785835,140.1833895,2430.75253,833.6509275,3257.540051,1878.433811,5427.051012,26468.15767,14556.80228,26375.93875,2019-20
0821,Greater Fall River Regional Vocational Technical,1438,13.2,1451.2,1482.968707,228.810153,8657.635605,215.3310153,134.9749652,1545.844228,789.3650904,2299.876217,1459.34701,3243.885257,20058.03825,11571.96106,19940.9909,2019-20
0823,Greater Lawrence Regional Vocational Technical,1535.2,6,1541.2,1310.223521,1226.62373,7846.069861,935.8761204,267.0525143,910.9275013,629.8753583,2310.680941,1967.446242,4745.724681,22150.50047,11816.42508,22257.94337,2019-20
0825,Greater New Bedford Regional Vocational Technical,2114.6,less than 6,2117.2,520.9571172,1682.465809,7587.308323,787.582233,144.7625839,1145.535368,538.629755,2087.575338,2171.961113,3591.814712,20258.59235,11886.28407,20244.33327,2019-20
0828,Greater Lowell Regional Vocational Technical,2259.4,38.1,2297.5,661.9277773,1010.618005,7381.513592,638.4697663,69.21639816,1651.698584,821.4215721,2389.627999,2161.432367,3846.63477,20632.56083,11572.93792,20385.26004,2019-20
0829,South Middlesex Regional Vocational Technical,739.4,0,739.4,1274.559102,1595.74478,9212.173817,1139.697701,141.0598999,1271.797173,1424.381444,2737.738396,3637.096551,4221.000406,26655.24927,14784.85481,26655.24927,2019-20
0830,Minuteman Regional Vocational Technical,519.3,less than 6,525,2801.45388,2916.088966,15279.37416,1241.659927,218.4883497,2199.250915,1154.197959,4447.286732,3109.593684,5521.773541,38889.16811,23009.06027,38560.72381,2019-20
0832,Montachusett Regional Vocational Technical,1414.5,47.5,1462,707.9769176,1145.047854,6735.505274,567.5983316,212.6744362,1641.782467,787.4221421,2933.477618,2517.728222,3224.448229,20473.66149,11090.03051,20014.06031,2019-20
0851,Northern Berkshire Regional Vocational Technical,466.5,less than 6,471.5,1188.983923,1222.068596,8557.459807,795.6162915,108.210075,1434.724544,734.0128617,2347.314577,2200.921758,3766.540193,22355.85263,12852.09218,22239.22004,2019-20
0852,Nashoba Valley Regional Vocational Technical,697.1,0,697.1,912.6860996,1601.166059,7739.792584,335.5601779,82.05293358,1792.281954,928.0671783,2698.056577,2177.147669,3161.946077,21428.75731,12478.92089,21428.75731,2019-20
0853,Northeast Metropolitan Regional Vocational Technical,1231.8,0,1231.8,1374.225524,1370.390485,8696.128406,609.4382854,177.4735753,1455.148579,857.4268307,3432.673186,1705.072065,3912.722755,23590.69969,13166.00616,23616.02848,2019-20
0855,Old Colony Regional Vocational Technical,539.7,less than 6,542.7,1115.892162,1264.926811,7893.989253,502.0678155,177.7005744,1667.528256,937.0261256,3088.022976,1678.026681,3774.93237,22100.11303,12443.23884,22005.58504,2019-20
0860,Pathfinder Regional Vocational Technical,639.2,14,653.2,1303.562531,1177.347419,8725.133073,1000.499124,154.16699,1870.637125,726.1304912,2484.675704,1858.12827,3927.904349,23228.18508,13653.91422,22953.98484,2019-20
0871,Shawsheen Valley Regional Vocational Technical,1264.5,10.6,1275.1,1197.662317,1091.179122,9604.685647,735.7263741,191.1988928,1211.047845,935.6733887,2801.417952,1613.424278,5126.657177,24508.67299,13769.51127,24404.79413,2019-20
0872,Southeastern Regional Vocational Technical,1495.3,less than 6,1497.3,655.4784993,2537.112954,7641.379656,627.4031967,168.4391092,1255.05651,734.4245302,2204.857219,1679.625493,3348.842373,20852.61954,12963.81596,20834.30976,2019-20
0873,South Shore Regional Vocational Technical,629.6,0,629.6,1293.340216,1246.975858,8163.030496,860.5606734,133.6848793,1131.624841,423.611817,3146.186468,1922.959022,2835.247776,21157.22205,11959.48856,21157.22205,2019-20
0876,Southern Worcester County Regional Vocational Technical,1106.2,30.6,1136.8,680.7683963,1596.479841,7845.80094,618.8229976,256.9137588,1104.342795,589.368107,2456.148978,1394.674562,2982.735491,19526.05587,12011.72844,19168.76935,2019-20
0878,Tri County Regional Vocational Technical,1042.2,less than 6,1044.2,796.6820188,1504.221838,8148.218192,450.8501247,148.4379198,1376.279985,1078.628862,2020.196699,1679.773556,2989.938591,20193.22779,12706.63692,20193.26087,2019-20
0879,Upper Cape Cod Regional Vocational Technical,728.8,less than 6,730.1,858.571405,1700.300014,7734.940327,873.9438666,255.9584523,2286.218112,1195.704706,2681.448683,2903.063268,3769.681737,24259.83057,14047.06548,24225.67391,2019-20
0885,Whittier Regional Vocational Technical,1216.1,0,1216.1,781.0731025,1163.181482,8130.531206,418.8602911,145.888496,863.0449799,543.5548063,2828.9565,1984.82855,3844.574459,20704.49387,11265.06126,20756.20755,2019-20
0910,Bristol County Agricultural,450.3,0,450.3,1437.278459,1126.926493,5605.109016,6421.330224,211.2524983,1888.814701,524.5214302,3098.308283,1866.241772,5356.842483,27536.62536,15777.95436,27536.62536,2019-20
0915,Norfolk County Agricultural,553.2,0,553.2,1614.277802,1527.335322,7759.479682,435.5305315,168.8801699,934.4868944,962.6848518,2075.8906,3859.277223,4889.774042,24227.61712,11788.39745,24227.61712,2019-20
0001,Abington,2035.6,104,2139.6,460.9457163,733.8467233,5201.793471,1196.602107,98.66115642,766.366909,385.9481185,1233.371556,939.6000442,2443.891963,13461.02777,8383.218486,14527.09573,2018-19
0003,Acushnet,970.4,315.4,1285.8,555.9065849,815.9219806,5254.052854,1236.007564,107.2004019,452.1356554,464.5182296,1475.875124,837.2468467,1512.593735,12711.45898,8329.836686,12650.83054,2018-19
0005,Agawam,3840.1,115.5,3955.6,598.7946928,809.4388167,6221.521682,1860.581235,192.1449233,340.6525663,548.6604516,1310.874977,1169.509023,2850.080987,15902.25936,9972.999674,16747.20897,2018-19
0007,Amesbury,2122.7,145.7,2268.4,414.8652895,949.6977411,6064.458963,1653.553986,79.31461111,301.4726245,491.2515146,1193.129971,1218.263146,3278.728304,15644.73615,9539.74944,16455.64473,2018-19
0008,Amherst,1162.6,107.9,1270.5,799.1424394,1230.651987,8091.113883,2973.05092,407.408395,390.6683296,631.0751763,1277.80492,1339.750559,4840.323413,21980.99002,13723.96869,21717.14754,2018-19
0009,Andover,5955,124.2,6079.2,440.5162049,1074.947439,6896.807725,1886.012427,219.7800168,293.813602,615.2809404,1317.801008,1531.28262,2600.227708,16876.46969,10986.64215,17985.8314,2018-19
0010,Arlington,5712.6,149.3,5861.9,492.6758394,866.1418478,5301.456955,1112.402934,125.7584988,213.3413857,617.8913805,1212.212303,1051.277877,2396.865,13390.02402,8236.993001,14594.15327,2018-19
0014,Ashland,2762.3,92.2,2854.5,517.0428484,692.948637,5763.46651,1118.246164,68.33135431,336.1796908,676.3800492,1369.55579,874.4368461,2154.743706,13571.3316,8655.552406,14469.60084,2018-19
0016,Attleboro,5881.7,468.1,6349.8,495.2042437,719.7436829,5403.080953,1251.314827,104.5716443,157.2757009,369.2004591,1239.990236,1257.53498,2298.495324,13296.41205,8005.187267,13659.1461,2018-19
0017,Auburn,2591.8,56.4,2648.2,331.8922795,825.4295625,5104.539112,1336.691782,128.4848098,336.2236785,447.2483564,1263.345135,920.5632302,2573.43089,13267.84883,8178.617301,13463.60817,2018-19
0018,Avon,723.6,20.9,744.5,784.669707,1092.016307,6964.614428,489.6393035,69.80375898,660.8388612,419.0740741,1047.495854,1240.150636,3156.442786,15924.74572,9695.986733,16722.84559,2018-19
0020,Barnstable,4833.4,792.2,5625.6,347.991327,1366.627447,6170.565033,1760.144302,65.89188356,354.8524538,550.8334195,1753.879577,1334.156869,2406.1252,16111.06751,10268.91454,15762.45291,2018-19
0023,Bedford,2631.9,58.9,2690.8,765.6375964,1445.123694,7987.687636,1024.036293,250.8415631,528.6423762,505.8664235,1393.21847,1210.992006,2483.031821,17595.07788,11742.19799,18903.21572,2018-19
0024,Belchertown,2306,180.9,2486.9,506.538131,867.4879402,4866.490676,1232.757251,101.6388768,379.0589289,523.3690807,1484.536469,1084.165963,2204.855286,13250.8986,7970.802754,13575.35598,2018-19
0025,Bellingham,2265.6,209.8,2475.4,582.5449108,730.8920109,5673.677657,1498.464694,143.497696,216.5730049,482.7533501,1428.355941,1311.00139,2959.517452,15027.27811,8745.858413,15581.44428,2018-19
0026,Belmont,4578.9,117.4,4696.3,411.5086593,885.5530804,5417.411551,917.6640678,68.84404551,451.8690078,401.1994147,983.9208107,1105.544563,2092.535325,12736.05053,8142.541167,14246.31471,2018-19
0027,Berkley,921.7,12.1,933.8,466.0562005,868.9714658,5042.02018,991.1402843,77.86698492,594.4851904,127.0250624,1121.783661,787.9602908,1294.970164,11372.27948,7701.509168,11522.55622,2018-19
0028,Berlin,181.1,6.4,187.5,1057.179625,1528.271673,8510.999448,2096.76974,138.9729431,439.1551629,684.6990613,1301.932744,2281.711651,3267.175483,21306.86753,13398.86803,21084.75963,2018-19
0030,Beverly,4547.9,178.6,4726.5,542.1604917,540.2567361,5390.985857,1332.927824,168.6546252,174.279179,461.4925328,1011.586781,816.581022,3040.786844,13479.71189,8068.596754,14735.28749,2018-19
0031,Billerica,4782.2,267,5049.2,350.43641,862.6887207,6562.580402,1494.816821,152.4768935,346.5760529,663.439003,1430.873866,1334.036009,2896.514157,16094.43833,10082.57789,16564.96804,2018-19
0035,Boston,53414.7,13873.6,67288.3,787.5811365,1811.044755,8131.218781,2106.953037,125.1724046,1092.075395,347.8753718,2951.049663,1405.358362,3990.086455,22748.41536,13614.33974,21903.62069,2018-19
0036,Bourne,1959.9,286.5,2246.4,413.7864228,1052.964331,6127.594331,1366.73516,173.0933466,259.2518598,549.6954538,1474.636262,869.2237206,3357.79827,15644.77916,9529.334482,15782.8627,2018-19
0038,Boxford,731.7,7.4,739.1,844.7191472,1165.105918,6742.088288,2103.270466,120.3498702,714.0822742,409.5435288,1308.845155,1635.510455,2845.418888,17888.93399,11254.44034,18574.94443,2018-19
0039,Boylston,290.3,29.4,319.7,681.8498105,903.3034792,5297.075439,1264.640028,92.18394764,434.8914916,356.0075784,968.141061,1214.836376,1807.647261,13020.57647,8348.101963,13688.85002,2018-19
0040,Braintree,5875.9,90.9,5966.8,586.2874521,742.6152743,5881.123064,1344.998982,37.65599483,234.746815,550.7742286,1286.388885,1439.124784,1941.147246,14044.86273,8791.914359,14865.00028,2018-19
0041,Brewster,471.1,36.2,507.3,697.7520696,1307.962216,7219.441732,3422.702186,53.06728932,237.384844,410.316281,1413.332626,1337.947357,4414.922522,20514.82912,12650.87455,20168.75255,2018-19
0043,Brimfield,294,11.9,305.9,505.3469388,632.4217687,6740.085034,1656.70068,51.60204082,436.4319728,469.5510204,1323.353741,1191.721088,1296.462585,14303.67687,9986.792517,15856.45936,2018-19
0044,Brockton,16523.4,1341.5,17864.9,514.6229813,910.6350751,5877.492172,851.4149642,36.75331772,424.4484162,485.4501241,1655.871082,788.5158668,2751.912407,14297.11641,8586.19407,14491.28983,2018-19
0045,Brookfield,315.3,8.1,323.4,510.8087536,703.2794164,5150.279099,1519.904853,61.39232477,338.5918173,286.35268,1133.596575,1157.069458,1560.3013,12421.57628,8059.80019,12890.10204,2018-19
0046,Brookline,7831.6,72.6,7904.2,637.1931661,1230.500026,7667.046325,2374.451836,149.9332193,726.6501098,616.8447061,1082.434624,1604.840135,3384.635579,19474.52973,12765.42622,19921.87703,2018-19
0048,Burlington,3511.3,116.2,3627.5,781.1645687,1250.207052,9101.082317,1129.161578,41.14257398,822.7796229,516.0376299,1395.787805,1606.282952,3245.031518,19888.67762,12860.41077,21749.92562,2018-19
